Time,Object Name,Status,Value,Units,Alert ID,Priority
07.04.2021 9:26:11,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:11,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:12,TIC Turbo Power,,7.5,,0,0
07.04.2021 9:26:12,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:13,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:13,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:13,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:14,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:15,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:15,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:15,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:15,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:16,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:17,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:17,TIC Turbo Power,,8.2,,0,0
07.04.2021 9:26:17,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:17,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:19,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:19,TIC Turbo Power,,7.5,,0,0
07.04.2021 9:26:19,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:19,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:19,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:21,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:21,TIC Turbo Power,,7.0,,0,0
07.04.2021 9:26:21,TIC Gauge 1,11,1.0000e+05,59,0,0
07.04.2021 9:26:21,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:21,TIC Gauge 3,5,9.9000e+09,59,0,0
07.04.2021 9:26:23,TIC Gauge 2,5,9.9000e+09,59,0,0
07.04.2021 9:26:23,TIC Turbo Speed,,1.6,,0,0
07.04.2021 9:26:23,TIC Turbo Power,,6.1,,0,0
07.04.2021 9:26:23,TIC Gauge 3,5,9.9000e+09,59,0,0
